system:index,occurrence,.geo
7784,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.34881411974865,22.554406080266695]}"
7785,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.34908361433386,22.554406080266695]}"
7786,21,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.40109606928436,22.554406080266695]}"
7787,23,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.40136556386963,22.554406080266695]}"
7788,23,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.40163505845484,22.554406080266695]}"
7789,22,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.40190455304011,22.554406080266695]}"
7790,22,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.40217404762532,22.554406080266695]}"
7791,19,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.40244354221059,22.554406080266695]}"
7792,12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.40998939059719,22.554406080266695]}"
7793,28,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.41160635810857,22.554406080266695]}"
7794,55,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.31943920995795,22.554136585681462]}"
7795,91,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.31970870454316,22.554136585681462]}"
7796,95,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.31997819912837,22.554136585681462]}"
7797,97,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.32024769371364,22.554136585681462]}"
7798,98,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.32051718829885,22.554136585681462]}"
7799,98,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.32078668288412,22.554136585681462]}"
7800,98,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.32105617746933,22.554136585681462]}"
7801,98,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.3213256720546,22.554136585681462]}"
7802,98,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.32159516663981,22.554136585681462]}"
7803,98,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.32186466122508,22.554136585681462]}"
7804,98,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.32213415581029,22.554136585681462]}"
7805,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.3224036503955,22.554136585681462]}"
7806,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.32267314498077,22.554136585681462]}"
7807,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.32294263956598,22.554136585681462]}"
7808,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.32321213415125,22.554136585681462]}"
7809,98,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.32348162873646,22.554136585681462]}"
7810,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.32375112332173,22.554136585681462]}"
7811,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.32402061790694,22.554136585681462]}"
7812,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.32429011249215,22.554136585681462]}"
7813,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.32455960707742,22.554136585681462]}"
7814,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.32482910166263,22.554136585681462]}"
7815,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.3250985962479,22.554136585681462]}"
7816,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.32536809083311,22.554136585681462]}"
7817,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.32563758541838,22.554136585681462]}"
7818,98,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.32590708000359,22.554136585681462]}"
7819,98,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.3261765745888,22.554136585681462]}"
7820,98,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.32644606917407,22.554136585681462]}"
7821,98,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.32671556375928,22.554136585681462]}"
7822,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.32698505834455,22.554136585681462]}"
7823,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.32725455292976,22.554136585681462]}"
7824,98,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.32752404751503,22.554136585681462]}"
7825,98,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.32779354210024,22.554136585681462]}"
7826,98,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.32806303668545,22.554136585681462]}"
7827,98,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.32833253127072,22.554136585681462]}"
7828,73,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.32860202585593,22.554136585681462]}"
7829,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.3288715204412,22.554136585681462]}"
7830,15,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.34854462516338,22.554136585681462]}"
7831,25,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.34881411974865,22.554136585681462]}"
7832,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.34908361433386,22.554136585681462]}"
7833,16,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.40163505845484,22.554136585681462]}"
7834,15,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.40190455304011,22.554136585681462]}"
7835,15,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.40217404762532,22.554136585681462]}"
7836,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.40244354221059,22.554136585681462]}"
7837,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.40998939059719,22.554136585681462]}"
7838,14,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.41133686352336,22.554136585681462]}"
7839,53,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.41160635810857,22.554136585681462]}"
7840,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.31728325327603,22.553867091096222]}"
7841,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.3175527478613,22.553867091096222]}"
7842,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.31890022078747,22.553867091096222]}"
7843,67,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.31916971537268,22.553867091096222]}"
7844,95,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.31943920995795,22.553867091096222]}"
7845,97,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.31970870454316,22.553867091096222]}"
7846,98,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.31997819912837,22.553867091096222]}"
7847,98,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.32024769371364,22.553867091096222]}"
7848,98,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.32051718829885,22.553867091096222]}"
7849,98,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.32078668288412,22.553867091096222]}"
7850,98,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.32105617746933,22.553867091096222]}"
7851,98,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.3213256720546,22.553867091096222]}"
7852,98,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.32159516663981,22.553867091096222]}"
7853,98,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.32186466122508,22.553867091096222]}"
7854,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.32213415581029,22.553867091096222]}"
7855,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.3224036503955,22.553867091096222]}"
7856,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.32267314498077,22.553867091096222]}"
7857,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.32294263956598,22.553867091096222]}"
7858,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.32321213415125,22.553867091096222]}"
7859,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.32348162873646,22.553867091096222]}"
7860,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.32375112332173,22.553867091096222]}"
7861,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.32402061790694,22.553867091096222]}"
7862,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.32429011249215,22.553867091096222]}"
7863,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.32455960707742,22.553867091096222]}"
7864,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.32482910166263,22.553867091096222]}"
7865,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.3250985962479,22.553867091096222]}"
7866,98,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.32536809083311,22.553867091096222]}"
7867,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.32563758541838,22.553867091096222]}"
7868,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.32590708000359,22.553867091096222]}"
7869,98,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.3261765745888,22.553867091096222]}"
7870,98,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.32644606917407,22.553867091096222]}"
7871,98,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.32671556375928,22.553867091096222]}"
7872,98,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.32698505834455,22.553867091096222]}"
7873,98,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.32725455292976,22.553867091096222]}"
7874,98,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.32752404751503,22.553867091096222]}"
7875,97,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.32779354210024,22.553867091096222]}"
7876,97,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.32806303668545,22.553867091096222]}"
7877,78,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.32833253127072,22.553867091096222]}"
7878,38,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.34854462516338,22.553867091096222]}"
7879,35,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.34881411974865,22.553867091096222]}"
7880,11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.34989209808955,22.553867091096222]}"
7881,32,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.41106736893809,22.553867091096222]}"
7882,52,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.41133686352336,22.553867091096222]}"
7883,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.31728325327603,22.55359759651099]}"
7884,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.3175527478613,22.55359759651099]}"
7885,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.31782224244651,22.55359759651099]}"
7886,11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.3186307262022,22.55359759651099]}"
7887,81,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.31890022078747,22.55359759651099]}"
7888,96,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.31916971537268,22.55359759651099]}"
7889,98,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.31943920995795,22.55359759651099]}"
7890,98,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.31970870454316,22.55359759651099]}"
7891,98,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.31997819912837,22.55359759651099]}"
7892,98,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.32024769371364,22.55359759651099]}"
7893,98,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.32051718829885,22.55359759651099]}"
7894,98,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.32078668288412,22.55359759651099]}"
7895,98,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.32105617746933,22.55359759651099]}"
7896,98,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.3213256720546,22.55359759651099]}"
7897,98,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.32159516663981,22.55359759651099]}"
7898,98,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.32186466122508,22.55359759651099]}"
7899,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.32213415581029,22.55359759651099]}"
7900,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.3224036503955,22.55359759651099]}"
7901,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.32267314498077,22.55359759651099]}"
7902,98,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.32294263956598,22.55359759651099]}"
7903,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.32321213415125,22.55359759651099]}"
7904,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.32348162873646,22.55359759651099]}"
7905,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.32375112332173,22.55359759651099]}"
7906,98,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.32402061790694,22.55359759651099]}"
7907,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.32429011249215,22.55359759651099]}"
7908,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.32455960707742,22.55359759651099]}"
7909,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.32482910166263,22.55359759651099]}"
7910,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.3250985962479,22.55359759651099]}"
7911,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.32536809083311,22.55359759651099]}"
7912,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.32563758541838,22.55359759651099]}"
7913,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.32590708000359,22.55359759651099]}"
7914,98,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.3261765745888,22.55359759651099]}"
7915,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.32644606917407,22.55359759651099]}"
7916,97,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.32671556375928,22.55359759651099]}"
7917,98,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.32698505834455,22.55359759651099]}"
7918,97,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.32725455292976,22.55359759651099]}"
7919,97,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.32752404751503,22.55359759651099]}"
7920,85,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.32779354210024,22.55359759651099]}"
7921,85,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.32806303668545,22.55359759651099]}"
7922,47,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.34854462516338,22.55359759651099]}"
7923,35,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.34881411974865,22.55359759651099]}"
7924,14,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.34989209808955,22.55359759651099]}"
7925,26,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.40675545557437,22.55359759651099]}"
7926,26,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.41079787435288,22.55359759651099]}"
7927,51,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.41106736893809,22.55359759651099]}"
7928,50,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.41133686352336,22.55359759651099]}"
7929,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.31701375869082,22.553328101925757]}"
7930,20,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.31836123161699,22.553328101925757]}"
7931,93,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.3186307262022,22.553328101925757]}"
7932,98,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.31890022078747,22.553328101925757]}"
7933,98,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.31916971537268,22.553328101925757]}"
7934,98,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.31943920995795,22.553328101925757]}"
7935,98,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.31970870454316,22.553328101925757]}"
7936,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.31997819912837,22.553328101925757]}"
7937,98,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.32024769371364,22.553328101925757]}"
7938,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.32051718829885,22.553328101925757]}"
7939,98,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.32078668288412,22.553328101925757]}"
7940,98,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.32105617746933,22.553328101925757]}"
7941,98,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.3213256720546,22.553328101925757]}"
7942,98,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.32159516663981,22.553328101925757]}"
7943,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.32186466122508,22.553328101925757]}"
7944,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.32213415581029,22.553328101925757]}"
7945,98,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.3224036503955,22.553328101925757]}"
7946,98,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.32267314498077,22.553328101925757]}"
